year,name,id,num_searches
2018,Sublevel Zero Redux,327880,227
2019,Sublevel Zero Redux,327880,271
2020,Sublevel Zero Redux,327880,82
2021,Sublevel Zero Redux,327880,89
2022,Sublevel Zero Redux,327880,99
2023,Sublevel Zero Redux,327880,0
2014,The Golf Club VR,489600,87
2015,The Golf Club VR,489600,117
2016,The Golf Club VR,489600,98
2017,The Golf Club VR,489600,415
2018,The Golf Club VR,489600,315
2019,The Golf Club VR,489600,218
2020,The Golf Club VR,489600,359
2021,The Golf Club VR,489600,99
2022,The Golf Club VR,489600,258
2023,The Golf Club VR,489600,42
2014,Battle Dome,484870,434
2015,Battle Dome,484870,582
2016,Battle Dome,484870,315
2017,Battle Dome,484870,245
2018,Battle Dome,484870,187
2019,Battle Dome,484870,169
2020,Battle Dome,484870,172
2021,Battle Dome,484870,121
2022,Battle Dome,484870,165
2023,Battle Dome,484870,82
2019,STRANGER,1902150,173
2020,STRANGER,1902150,391
2021,STRANGER,1902150,297
2022,STRANGER,1902150,991
2023,STRANGER,1902150,102
2015,VR Flush,866540,31
2016,VR Flush,866540,243
2017,VR Flush,866540,191
2018,VR Flush,866540,132
2019,VR Flush,866540,157
2020,VR Flush,866540,204
2021,VR Flush,866540,212
2022,VR Flush,866540,97
2023,VR Flush,866540,108
2011,Time Rifters,270010,0
2012,Time Rifters,270010,0
2013,Time Rifters,270010,161
2014,Time Rifters,270010,358
2015,Time Rifters,270010,294
2016,Time Rifters,270010,182
2017,Time Rifters,270010,103
2018,Time Rifters,270010,57
2019,Time Rifters,270010,67
2020,Time Rifters,270010,31
2021,Time Rifters,270010,16
2022,Time Rifters,270010,21
2023,Time Rifters,270010,0
2017,Titans of Space PLUS,468820,177
2018,Titans of Space PLUS,468820,156
2019,Titans of Space PLUS,468820,133
2020,Titans of Space PLUS,468820,69
2021,Titans of Space PLUS,468820,119
2022,Titans of Space PLUS,468820,51
2023,Titans of Space PLUS,468820,49
2017,Gloomy Eyes,1111620,235
2018,Gloomy Eyes,1111620,416
2019,Gloomy Eyes,1111620,480
2020,Gloomy Eyes,1111620,824
2021,Gloomy Eyes,1111620,750
2022,Gloomy Eyes,1111620,800
2023,Gloomy Eyes,1111620,299
2013,Kodon,479010,127
2014,Kodon,479010,258
2015,Kodon,479010,268
2016,Kodon,479010,298
2017,Kodon,479010,342
2018,Kodon,479010,351
2019,Kodon,479010,342
2020,Kodon,479010,456
2021,Kodon,479010,455
2022,Kodon,479010,575
2023,Kodon,479010,136
2014,King Kaiju,556340,119
2015,King Kaiju,556340,86
2016,King Kaiju,556340,148
2017,King Kaiju,556340,169
2018,King Kaiju,556340,224
2019,King Kaiju,556340,396
2020,King Kaiju,556340,262
2021,King Kaiju,556340,487
2022,King Kaiju,556340,334
2023,King Kaiju,556340,109
2014,Neverout,579720,31
2015,Neverout,579720,28
2016,Neverout,579720,120
2017,Neverout,579720,68
2018,Neverout,579720,179
2019,Neverout,579720,146
2020,Neverout,579720,187
2021,Neverout,579720,103
2022,Neverout,579720,197
2023,Neverout,579720,22
2014,Conductor,584930,0
2015,Conductor,584930,0
2016,Conductor,584930,0
2017,Conductor,584930,0
2018,Conductor,584930,0
2019,Conductor,584930,0
2020,Conductor,584930,0
2021,Conductor,584930,0
2022,Conductor,584930,0
2023,Conductor,584930,100
2014,Downward Spiral: Prologue,574940,31
2015,Downward Spiral: Prologue,574940,88
2016,Downward Spiral: Prologue,574940,67
2017,Downward Spiral: Prologue,574940,23
2018,Downward Spiral: Prologue,574940,34
2019,Downward Spiral: Prologue,574940,48
2020,Downward Spiral: Prologue,574940,100
2021,Downward Spiral: Prologue,574940,0
2022,Downward Spiral: Prologue,574940,44
2023,Downward Spiral: Prologue,574940,21
2018,Contagion VR: Outbreak,676840,330
2019,Contagion VR: Outbreak,676840,102
2020,Contagion VR: Outbreak,676840,76
2021,Contagion VR: Outbreak,676840,41
2022,Contagion VR: Outbreak,676840,33
2023,Contagion VR: Outbreak,676840,12
2013,Quell 4D,534230,39
2014,Quell 4D,534230,34
2015,Quell 4D,534230,185
2016,Quell 4D,534230,305
2017,Quell 4D,534230,95
2018,Quell 4D,534230,107
2019,Quell 4D,534230,115
2020,Quell 4D,534230,58
2021,Quell 4D,534230,69
2022,Quell 4D,534230,48
2023,Quell 4D,534230,86
2019,Magitek VR,1745280,147
2020,Magitek VR,1745280,444
2021,Magitek VR,1745280,283
2022,Magitek VR,1745280,413
2023,Magitek VR,1745280,274
2013,Candy Kingdom VR,525500,0
2014,Candy Kingdom VR,525500,147
2015,Candy Kingdom VR,525500,113
2016,Candy Kingdom VR,525500,59
2017,Candy Kingdom VR,525500,90
2018,Candy Kingdom VR,525500,180
2019,Candy Kingdom VR,525500,0
2020,Candy Kingdom VR,525500,93
2021,Candy Kingdom VR,525500,80
2022,Candy Kingdom VR,525500,103
2023,Candy Kingdom VR,525500,77
2013,Ultimate Booster Experience,499620,32
2014,Ultimate Booster Experience,499620,344
2015,Ultimate Booster Experience,499620,97
2016,Ultimate Booster Experience,499620,198
2017,Ultimate Booster Experience,499620,144
2018,Ultimate Booster Experience,499620,85
2019,Ultimate Booster Experience,499620,121
2020,Ultimate Booster Experience,499620,191
2021,Ultimate Booster Experience,499620,152
2022,Ultimate Booster Experience,499620,15
2023,Ultimate Booster Experience,499620,30
2014,Airtone,631900,426
2015,Airtone,631900,859
2016,Airtone,631900,670
2017,Airtone,631900,713
2018,Airtone,631900,547
2019,Airtone,631900,392
2020,Airtone,631900,282
2021,Airtone,631900,227
2022,Airtone,631900,275
2023,Airtone,631900,34
2019,FLASHOUT 3,1761870,148
2020,FLASHOUT 3,1761870,191
2021,FLASHOUT 3,1761870,273
2022,FLASHOUT 3,1761870,319
2023,FLASHOUT 3,1761870,125
2013,Trump Simulator VR,547850,0
2014,Trump Simulator VR,547850,76
2015,Trump Simulator VR,547850,143
2016,Trump Simulator VR,547850,176
2017,Trump Simulator VR,547850,204
2018,Trump Simulator VR,547850,128
2019,Trump Simulator VR,547850,116
2020,Trump Simulator VR,547850,71
2021,Trump Simulator VR,547850,136
2022,Trump Simulator VR,547850,44
2023,Trump Simulator VR,547850,46
2013,Cmoar VR Cinema,527160,0
2014,Cmoar VR Cinema,527160,23
2015,Cmoar VR Cinema,527160,446
2016,Cmoar VR Cinema,527160,851
2017,Cmoar VR Cinema,527160,306
2018,Cmoar VR Cinema,527160,129
2019,Cmoar VR Cinema,527160,138
2020,Cmoar VR Cinema,527160,83
2021,Cmoar VR Cinema,527160,54
2022,Cmoar VR Cinema,527160,38
2023,Cmoar VR Cinema,527160,4
2013,ADR1FT,300060,6
2014,ADR1FT,300060,51
2015,ADR1FT,300060,258
2016,ADR1FT,300060,482
2017,ADR1FT,300060,188
2018,ADR1FT,300060,62
2019,ADR1FT,300060,36
2020,ADR1FT,300060,41
2021,ADR1FT,300060,22
2022,ADR1FT,300060,28
2023,ADR1FT,300060,6
2016,Wolfenstein: Cyberpilot,1056970,0
2017,Wolfenstein: Cyberpilot,1056970,18
2018,Wolfenstein: Cyberpilot,1056970,47
2019,Wolfenstein: Cyberpilot,1056970,429
2020,Wolfenstein: Cyberpilot,1056970,231
2021,Wolfenstein: Cyberpilot,1056970,131
2022,Wolfenstein: Cyberpilot,1056970,140
2023,Wolfenstein: Cyberpilot,1056970,50
2014,Twisted Arrow,494960,475
2015,Twisted Arrow,494960,401
2016,Twisted Arrow,494960,356
2017,Twisted Arrow,494960,459
2018,Twisted Arrow,494960,311
2019,Twisted Arrow,494960,351
2020,Twisted Arrow,494960,348
2021,Twisted Arrow,494960,248
2022,Twisted Arrow,494960,341
2023,Twisted Arrow,494960,101
2018,1976 - Back to midway,1118070,153
2019,1976 - Back to midway,1118070,100
2020,1976 - Back to midway,1118070,278
2021,1976 - Back to midway,1118070,92
2022,1976 - Back to midway,1118070,310
2023,1976 - Back to midway,1118070,89
2015,The Experiment: Escape Room,977570,0
2016,The Experiment: Escape Room,977570,20
2017,The Experiment: Escape Room,977570,202
2018,The Experiment: Escape Room,977570,261
2019,The Experiment: Escape Room,977570,670
2020,The Experiment: Escape Room,977570,609
2021,The Experiment: Escape Room,977570,577
2022,The Experiment: Escape Room,977570,446
2023,The Experiment: Escape Room,977570,173
